"","Team","Rating","Conference"
"1","TCNJ",25.1292417401122,"NJAC"
"2","Chicago",15.4958925253125,"UAA"
"3","Christopher Newport",8.56976556056683,"CAC"
"4","Johns Hopkins",8.10760997276907,"CC"
"5","Washington U.",7.4857690780766,"UAA"
"6","Hope",6.67850310906651,"MIAA"
"7","Hardin-Simmons",6.56649802821883,"ASC"
"8","Messiah",6.41128719269974,"MACC"
"9","MIT",6.24632978695492,"NEWMAC"
"10","Williams",6.09117097622992,"NESCAC"
"11","William Smith",5.80745141566637,"LL"
"12","Geneseo State",5.70352483177625,"SUNYAC"
"13","Trinity (Texas)",5.31659325706124,"SCAC"
"14","Loras",4.96523219344434,"IIAC"
"15","Emory",4.57239129828696,"UAA"
"16","Western Connecticut",4.52882924205327,"LEC"
"17","Carnegie Mellon",4.27507226716557,"UAA"
"18","Wheaton (Ill.)",4.21475086148061,"CCIW"
"19","UW-La Crosse",4.11598460494934,"WIAC"
"20","Swarthmore",3.89094334321072,"CC"
"21","UW-Whitewater",3.76033842250584,"WIAC"
"22","Illinois Wesleyan",3.52734441220293,"CCIW"
"23","St. Thomas",3.39451296099361,"MIAC"
"24","Rowan",3.29781385638258,"NJAC"
"25","Connecticut College",3.20698932925584,"NESCAC"
"26","Brandeis",3.12015243735484,"UAA"
"27","Central",3.11134997620234,"IIAC"
"28","Wartburg",3.11077643197531,"IIAC"
"29","Stevens",3.06151055473173,"E8"
"30","New York University",2.96705651977468,"UAA"
"31","St. Lawrence",2.91765329429178,"LL"
"32","Lynchburg",2.82619355735329,"ODAC"
"33","Springfield",2.80522246494513,"NEWMAC"
"34","Misericordia",2.75051629000925,"MACF"
"35","Stevenson",2.61059403329707,"MACC"
"36","Virginia Wesleyan",2.60901129727295,"ODAC"
"37","McDaniel",2.57409676873646,"CC"
"38","Ohio Northern",2.57081273453057,"OAC"
"39","Cal Lutheran",2.46505644555673,"SCIAC"
"40","Pacific Lutheran",2.4608886946457,"NWC"
"41","Tufts",2.3790814068023,"NESCAC"
"42","Texas-Tyler",2.36897954616819,"ASC"
"43","RIT",2.33814126072002,"LL"
"44","Nazareth",2.2467370211812,"E8"
"45","Pomona-Pitzer",2.23679930003751,"SCIAC"
"46","Arcadia",2.19788738376978,"MACC"
"47","Kalamazoo",2.17974072201737,"MIAA"
"48","Texas-Dallas",2.16495154644913,"ASC"
"49","Vassar",2.16098912635095,"LL"
"50","Augsburg",2.12381825207694,"MIAC"
"51","Wheaton (Mass.)",2.12330688410897,"NEWMAC"
"52","Amherst",2.07090047088935,"NESCAC"
"53","Susquehanna",2.07019459698248,"LAND"
"54","Adrian",2.02521197069617,"MIAA"
"55","Middlebury",1.96675827895814,"NESCAC"
"56","Scranton",1.96310646407412,"LAND"
"57","Bates",1.96212853498496,"NESCAC"
